Year,service_id,total_services,total_beneficiaries,total_allowed,total_payment,allowed_per_service,rowid
2022,SERVICE_3809,10439.0,1675.0,97615.6299994875,73380.5200000263,9.35105182483835,3099
2022,SERVICE_381,280071.0,275051.0,35227911.5599913,27138498.7999991,125.782075116636,3100
2022,SERVICE_3810,3276.0,3220.0,78048.739999946,51365.3700002513,23.8244017093852,3101
2022,SERVICE_3811,848.0,792.0,101115.799999963,79133.81000001,119.240330188636,3102
2022,SERVICE_3812,5030.0,4784.0,98043.880000212,98043.880000212,19.4918250497439,3103
2022,SERVICE_3813,32.0,30.0,22475.030000004,17951.640000004,702.344687500125,3104
2022,SERVICE_3814,432.0,331.0,113760.959999999,90903.779999873,263.335555555553,3105
2022,SERVICE_3815,19773.0,15004.0,87445.0299998915,87445.0299998915,4.4224462651035,3106
2022,SERVICE_3816,3021.0,2178.0,106662.339999775,74454.79999988,35.30696458119,3107
2022,SERVICE_3817,157.0,142.0,71125.47,56550.65999982,453.02847133758,3108
2022,SERVICE_3818,6038.0,5483.0,92094.009998555,92094.009998555,15.2524031133745,3109
2022,SERVICE_3819,278.0,271.0,93914.760000026,75077.830000186,337.822877697935,3110
2022,SERVICE_382,5500.0,5482.0,38021628.8099785,30307369.230005,6913.02341999609,3111
2022,SERVICE_3820,211.0,143.0,95641.68000002,74268.87999992,453.278104265498,3112
2022,SERVICE_3821,98.0,94.0,91624.84999964,73157.26000006,934.947448975918,3113
2022,SERVICE_3822,19.0,19.0,28972.2600005,23117.1199997,1524.8557895,3114
2022,SERVICE_3823,2845.0,2360.0,95163.76000007,71498.7200001118,33.4494762741898,3115
2022,SERVICE_3824,4828.0,4638.0,94172.440000017,94172.440000017,19.5054763877417,3116
2022,SERVICE_3825,211.0,119.0,53356.84999963,42588.78000072,252.876066348957,3117
2022,SERVICE_3826,8542.0,1557.0,104813.169999054,104813.169999054,12.2703313040335,3118
2022,SERVICE_3827,157.0,149.0,85142.999999985,67780.620000185,542.312101910733,3119
2022,SERVICE_3828,2219.0,2161.0,103828.110000088,82692.660000038,46.7904957188319,3120
2022,SERVICE_3829,291.0,267.0,77664.8399997228,61453.3700000436,266.88948453513,3121
2022,SERVICE_383,96528.0,1278.0,43326470.3300215,34571568.8300338,448.848731249186,3122
2022,SERVICE_3830,209.0,196.0,79627.57000003,63099.960000105,380.99315789488,3123
2022,SERVICE_3831,532.0,180.0,80181.26000045,64197.06000032,150.716654136184,3124
2022,SERVICE_3832,1672.0,1302.0,83722.329999937,66634.420000043,50.0731638755604,3125
2022,SERVICE_3833,42.0,42.0,99389.8399996,79205.2499998,2366.42476189524,3126
2022,SERVICE_3834,34.0,34.0,70233.9300007,55966.09999946,2065.70382355,3127
2022,SERVICE_3835,7688.0,7257.0,162843.200000058,122991.029999882,21.1814776274789,3128
2022,SERVICE_3836,94.0,84.0,94968.4800002,75754.14999934,1010.30297872553,3129
2022,SERVICE_3837,42.0,42.0,120304.6400014,96258.7399995,2864.39619050952,3130
2022,SERVICE_3838,92.0,89.0,67571.74000078,53726.72000001,734.475434791087,3131
2022,SERVICE_3839,1314.0,1295.0,95380.280000002,74295.399999928,72.5877321156788,3132
2022,SERVICE_384,257664.0,40493.0,33762022.9099968,26930360.9000384,131.031199197392,3133
2022,SERVICE_3840,491.0,484.0,93429.659999507,74377.6299999855,190.28443991753,3134
2022,SERVICE_3841,410.0,345.0,111694.78000016,88373.99000004,272.426292683317,3135
2022,SERVICE_3842,1102.0,781.0,110812.06000032,88460.320000068,100.555408348748,3136
2022,SERVICE_3843,343566.0,135.0,145023.469997255,115138.770003633,0.422112403431232,3137
2022,SERVICE_3844,3394.0,3394.0,147547.58000016,147547.58000016,43.473064231043,3138
2022,SERVICE_3845,130849.0,437.0,91398.7600005463,72761.7199980192,0.698505605702346,3139
2022,SERVICE_3846,201.0,155.0,126066.529999902,100248.560000316,627.196666666179,3140
2022,SERVICE_3847,7576.0,5948.0,89472.940000708,89472.940000708,11.8100501584884,3141
2022,SERVICE_3848,127.0,107.0,101868.58000078,81178.30999985,802.114803155748,3142
2022,SERVICE_3849,457.0,457.0,96204.63999987,76976.219999662,210.513435448293,3143
2022,SERVICE_385,90646.0,89709.0,37586046.2399968,29893676.8400018,414.646495598227,3144
2022,SERVICE_3851,2481.0,2162.0,94525.119999782,94525.119999782,38.0996049978968,3145
2022,SERVICE_3852,193.0,193.0,97022.52000011,77226.0400001,502.707357513523,3146
2022,SERVICE_3853,397.0,255.0,79321.70000128,63153.57000092,199.802770784081,3147
2022,SERVICE_3854,1218.0,749.0,87504.020000086,68423.610000046,71.8423809524516,3148
2022,SERVICE_3855,418.0,264.0,106073.820000072,84781.560000097,253.765119617397,3149
2022,SERVICE_3856,205.0,202.0,98699.19000009,76126.49999997,481.459463415073,3150
2022,SERVICE_3857,838.0,591.0,83971.6600006,66390.540000115,100.204844869451,3151
2022,SERVICE_3858,608.0,602.0,79893.199999884,62558.360000043,131.403289473493,3152
2022,SERVICE_3859,436.0,335.0,122189.5900004,122189.5900004,280.251353211927,3153
2022,SERVICE_386,524226.0,176914.0,36154011.5399915,36154011.5399915,68.9664601526661,3154
2022,SERVICE_3860,4584.0,3682.0,85102.080000066,63390.1799996885,18.5650261780249,3155
2022,SERVICE_3861,1340.0,405.0,89683.539999945,72482.549999742,66.9280149253321,3156
2022,SERVICE_3862,6605.0,4751.0,83871.790000103,83871.790000103,12.6982271006969,3157
2022,SERVICE_3863,91.0,91.0,103174.21999999,82394.26000017,1133.78263736253,3158
2022,SERVICE_3864,281.0,259.0,85297.71000039,67454.04999978,303.550569396406,3159
2022,SERVICE_3865,32.0,32.0,86316.83,68520.25,2697.4009375,3160
2022,SERVICE_3866,27.0,27.0,177691.9499994,141794.6399988,6581.18333331111,3161
2022,SERVICE_3867,38.0,38.0,61302.3100006,49093.68999947,1613.21868422632,3162
2022,SERVICE_3868,232.0,136.0,118055.09000083,94095.55999982,508.858146555302,3163
2022,SERVICE_3869,633.0,532.0,111980.87000006,87622.280000458,176.905007898989,3164
2022,SERVICE_387,424159.0,37825.0,31981411.4599951,25088511.3100008,75.3995823735795,3165
2022,SERVICE_3870,986.0,981.0,97531.190000411,77608.480000085,98.9160141991998,3166
2022,SERVICE_3871,6047.0,4800.0,89783.519999827,89783.519999827,14.8476136927116,3167
2022,SERVICE_3872,1223.0,1045.0,119021.380000319,95109.540000223,97.3191986920024,3168
2022,SERVICE_3873,134.0,134.0,116097.01000063,92464.10000002,866.395597019627,3169
2022,SERVICE_3874,3435.0,3415.0,87435.589999751,87435.589999751,25.4543202328242,3170
2022,SERVICE_3875,3970.0,3005.0,70153.220000244,70153.220000244,17.6708362721018,3171
2022,SERVICE_3877,7557.0,7361.0,86528.890000194,86528.890000194,11.4501640863033,3172
2022,SERVICE_3878,762.0,500.0,105801.07000033,84425.23000009,138.846548556864,3173
2022,SERVICE_3879,1133.0,659.0,59162.359999985,45798.659999966,52.2174404236408,3174
2022,SERVICE_388,1498525.0,1360087.0,37017480.7900044,26865766.9700048,24.702611427907,3175
2022,SERVICE_3880,148.0,138.0,102768.19000014,81826.62000004,694.379662163108,3176
2022,SERVICE_3881,131.0,131.0,95545.86,76308.46999983,729.357709923664,3177
2022,SERVICE_3882,885.0,765.0,96592.39000029,76736.229999964,109.143943503153,3178
2022,SERVICE_3883,8965.0,27.0,174620.27,139381.989997745,19.478,3179
2022,SERVICE_3884,5752.0,5411.0,125722.679999973,125722.679999973,21.8572114047241,3180
2022,SERVICE_3886,254.0,129.0,86728.33999998,67885.55000025,341.450157480236,3181
2022,SERVICE_3887,1121.0,1120.0,71525.080000161,71525.080000161,63.8047100804291,3182
2022,SERVICE_3888,3550.0,3074.0,91158.270000215,91158.270000215,25.6783859155535,3183
2022,SERVICE_3889,108.0,101.0,97416.49999988,77718.57999992,902.004629628519,3184
2022,SERVICE_389,14531.0,10912.0,36889909.0200274,29372408.8800091,2538.70408230868,3185
2022,SERVICE_3890,528.0,517.0,91913.52000006,72192.380000112,174.07863636375,3186
2022,SERVICE_3891,1980.0,1944.0,88313.540000115,67436.2099998822,44.6027979798561,3187
2022,SERVICE_3892,219.0,210.0,103857.54000011,80385.8899994,474.235342466256,3188
2022,SERVICE_3893,141.0,135.0,63126.48999999,49399.09000011,447.705602836809,3189
2022,SERVICE_3894,818.0,762.0,88943.450000177,68531.360000137,108.732823961097,3190
2022,SERVICE_3895,6960.0,2718.0,90415.000001405,90415.000001405,12.9906609197421,3191
2022,SERVICE_3896,406.0,383.0,104216.21000094,82551.909999483,256.690172416108,3192
2022,SERVICE_3897,209.0,124.0,80532.51999997,64078.01999975,385.323062200813,3193
2022,SERVICE_3898,172.0,170.0,106366.24999947,84551.17000008,618.408430229477,3194
2022,SERVICE_3899,94.0,90.0,78512.08999973,62619.75000009,835.234999997128,3195
2022,SERVICE_390,287249.0,233078.0,36570902.1699989,27712828.4900106,127.314288892212,3196
2022,SERVICE_3900,5866.0,4568.0,47023.7800000517,47023.7800000517,8.01632799182607,3197
2022,SERVICE_3902,628.0,540.0,90070.239999281,70045.73000074,143.423949043441,3198
2022,SERVICE_3903,1917.0,1808.0,66225.100000057,66225.100000057,34.5462180490647,3199
2022,SERVICE_3904,2763.0,2601.0,83845.699999962,64858.140000098,30.3458921462041,3200
2022,SERVICE_3906,160.0,160.0,66585.009999878,53254.099999906,416.156312499238,3201
2022,SERVICE_3907,59.0,58.0,82957.82000154,66298.6500018,1406.06474578881,3202
2022,SERVICE_3908,154.0,154.0,84523.920000053,66226.210000094,548.856623376967,3203
2022,SERVICE_3909,737.0,736.0,74079.710000618,74079.710000618,100.515210312915,3204
2022,SERVICE_391,956894.0,919052.0,35452589.2699969,26004686.7600009,37.0496515496982,3205
2022,SERVICE_3910,1283.0,924.0,82568.839999985,64520.490000021,64.3560717069252,3206
2022,SERVICE_3911,923.0,893.0,81250.600000134,64601.799999914,88.0288190684009,3207
2022,SERVICE_3912,83.0,67.0,67507.11000015,53737.21000005,813.338674700602,3208
2022,SERVICE_3913,189.0,178.0,74050.71000023,58968.42000001,391.802698413915,3209
2022,SERVICE_3914,49.0,48.0,61174.05999938,48815.26000018,1248.45020406898,3210
2022,SERVICE_3915,163.0,141.0,88413.86000021,69955.56000015,542.416319019693,3211
2022,SERVICE_3916,826.0,606.0,87423.439999211,69818.910001837,105.839515737544,3212
2022,SERVICE_3917,637.0,518.0,73587.43999937,55781.759999997,115.521883829466,3213
2022,SERVICE_3918,282.0,267.0,83764.66000012,66993.58000012,297.037801418865,3214
2022,SERVICE_3919,718.0,633.0,104261.360000226,83144.290000293,145.210807799758,3215
2022,SERVICE_392,2030724.0,505068.0,47082873.8599627,47082873.8599627,23.1852648907299,3216
2022,SERVICE_3920,3188.0,1867.0,85088.860000289,63227.979999902,26.6903575910568,3217
2022,SERVICE_3921,146.0,143.0,133299.61999824,106324.04,913.011095878356,3218
2022,SERVICE_3922,6421.0,314.0,89020.960000673,69048.6900008048,13.8640336397248,3219
2022,SERVICE_3923,356.0,352.0,73882.60000003,59053.97000038,207.535393258511,3220
2022,SERVICE_3924,358.0,351.0,96991.900000305,77629.090000342,270.927094972919,3221
2022,SERVICE_3925,195.0,173.0,93970.79000021,74568.92999967,481.901487180564,3222
2022,SERVICE_3926,200.0,189.0,88905.079999843,70962.149999723,444.525399999215,3223
2022,SERVICE_3927,491.0,342.0,70521.31999938,56062.269999838,143.627942972261,3224
2022,SERVICE_3928,571.0,62.0,140313.78000223,110423.96000115,245.733415065201,3225
2022,SERVICE_3929,367.0,312.0,96022.45999999,76328.32000057,261.641580381444,3226
2022,SERVICE_393,214400.0,166960.0,29890138.1100188,29890138.1100188,139.4129576027,3227
2022,SERVICE_3930,41.0,41.0,53516.4199998,42675.34000055,1305.27853658049,3228
2022,SERVICE_3931,2214.0,1959.0,84266.819999799,84266.819999799,38.0608943088523,3229
2022,SERVICE_3932,228.0,155.0,72361.229999841,72361.229999841,317.373815788776,3230
2022,SERVICE_3933,612.0,609.0,78273.7900007,62578.100000509,127.898349674346,3231
2022,SERVICE_3934,104.0,102.0,80334.7500002,64125.6100002,772.449519232692,3232
2022,SERVICE_3935,1390.0,894.0,77586.830000021,55572.130000082,55.8178633093676,3233
2022,SERVICE_3936,616.0,616.0,90661.800000107,72488.130000063,147.17824675342,3234
2022,SERVICE_3937,370.0,305.0,77430.36000085,61530.400000276,209.271243245541,3235
2022,SERVICE_3938,722.0,708.0,87941.600000344,70215.919999453,121.802770083579,3236
2022,SERVICE_3939,247.0,247.0,88102.050000186,70420.909999834,356.688461539215,3237
2022,SERVICE_394,372633.0,244662.0,36101886.2099994,28595353.5500022,96.8832234665191,3238
2022,SERVICE_3940,2194.0,1987.0,70898.699999339,70898.699999339,32.3148131264079,3239
2022,SERVICE_3941,95.0,86.0,119288.98999978,95313.22999988,1255.67357894505,3240
2022,SERVICE_3942,78.0,78.0,114533.22999954,91360.75000098,1468.37474358385,3241
2022,SERVICE_3943,88.0,76.0,72080.45999984,56740.43999973,819.096136361818,3242
2022,SERVICE_3944,184.0,169.0,67606.34000012,53849.69999985,367.425760870217,3243
2022,SERVICE_3945,3182.0,2894.0,96662.1699997741,72407.8899999316,30.3778032683137,3244
2022,SERVICE_3946,465.0,262.0,91393.07999998,71790.99000131,196.544258064473,3245
2022,SERVICE_3947,230.0,168.0,75780.44999984,60276.64999987,329.480217390609,3246
2022,SERVICE_3948,101.0,100.0,89716.90999954,71658.79000026,888.286237619208,3247
2022,SERVICE_3949,3116.0,2844.0,82882.4200001675,62554.7200002687,26.598979460901,3248
2022,SERVICE_395,109535.0,99727.0,33789605.0600035,26433583.3499971,308.482266490195,3249
2022,SERVICE_3950,319.0,302.0,85827.529999886,64643.81999988,269.051818181461,3250
2022,SERVICE_3951,3287.0,2988.0,90876.200000041,71617.430000095,27.6471554609191,3251
2022,SERVICE_3952,78.0,74.0,63293.90000011,50552.12000004,811.460256411667,3252
2022,SERVICE_3953,5080.0,4371.0,76678.089999471,76678.089999471,15.0941122046203,3253
2022,SERVICE_3954,825.0,588.0,95952.869998928,76564.890000296,116.30650908961,3254
2022,SERVICE_3955,405.0,312.0,72046.73000019,57556.439999846,177.893160494296,3255
2022,SERVICE_3957,2775.0,1529.0,82219.639999956,62883.999999957,29.6286990990832,3256
2022,SERVICE_3959,214.0,214.0,139575.62000031,110751.229999884,652.222523365935,3257
2022,SERVICE_396,63366.0,7916.0,29054870.9800165,23095183.2700014,458.524618565421,3258
2022,SERVICE_3960,55.0,55.0,81058.66000006,64681.53,1473.79381818291,3259
2022,SERVICE_3961,180.0,154.0,68295.890000375,54569.440000132,379.421611113194,3260
2022,SERVICE_3962,109.0,107.0,84389.87999994,67479.829999846,774.219082568257,3261
2022,SERVICE_3963,2173.0,1993.0,73977.5699998602,58975.549999955,34.0439806718179,3262
2022,SERVICE_3964,1141.0,800.0,73796.339999808,56102.240000014,64.6768974582016,3263
2022,SERVICE_3967,18.0,18.0,26332.4500002,21033.7099992,1462.9138889,3264
2022,SERVICE_3968,329.0,328.0,64885.72000005,51852.429999984,197.221033434802,3265
2022,SERVICE_3969,263.0,155.0,70370.0000001,55053.479999522,267.566539924335,3266
2022,SERVICE_397,4331371.0,2925050.0,34475594.4200334,34475594.4200334,7.9595108384928,3267
2022,SERVICE_3970,4800.0,43.0,156399.32999985,123825.29999985,32.5831937499687,3268
2022,SERVICE_3971,289.0,287.0,68282.92999962,54016.46000008,236.273114185536,3269
2022,SERVICE_3972,6499.0,6355.0,76950.619999704,76950.619999704,11.8403785197267,3270
2022,SERVICE_3973,205.0,197.0,75355.310000111,60119.15999973,367.586878049322,3271
2022,SERVICE_3974,99.0,95.0,73615.04999999,58895.099999926,743.586363636263,3272
2022,SERVICE_3975,480.0,455.0,56510.200000001,44528.400000001,117.729583333335,3273
2022,SERVICE_3976,37135.0,2015.0,71030.3400000388,56522.8599999505,1.91275992998623,3274
2022,SERVICE_3977,289.0,278.0,76490.90000041,61077.12999998,264.674394465086,3275
2022,SERVICE_3978,84.0,82.0,88182.5999998,70462.21999973,1049.79285714048,3276
2022,SERVICE_3979,6007.0,5167.0,78493.519999895,60523.4699998969,13.0670084900774,3277
2022,SERVICE_398,2920753.3,33486.0,36606091.7999876,29131685.5000188,12.5330995260666,3278
2022,SERVICE_3980,1779.0,167.0,77983.169999928,62201.700000097,43.8353962900101,3279
2022,SERVICE_3981,45.0,45.0,26541.1700001,26541.1700001,589.80377778,3280
2022,SERVICE_3982,139.0,138.0,54350.58,43249.95000001,391.011366906475,3281
2022,SERVICE_3983,249.0,238.0,72606.30000001,57430.120000141,291.5915662651,3282
2022,SERVICE_3984,150.0,150.0,74076.43999995,59157.130000257,493.842933333,3283
2022,SERVICE_3985,212.0,115.0,80177.74999972,63647.65000048,378.196933960943,3284
2022,SERVICE_3986,13223.0,12126.0,75253.3300001425,75253.3300001425,5.69109354912974,3285
2022,SERVICE_3987,172.0,171.0,152876.65000012,152876.65000012,888.817732558837,3286
2022,SERVICE_3988,5453.0,4329.0,80021.3299999419,80021.3299999419,14.6747350082417,3287
2022,SERVICE_3989,214.0,202.0,45337.030000208,35573.039999564,211.855280374804,3288
2022,SERVICE_399,319555.0,303185.0,30374169.2099976,23835200.6500011,95.051459717412,3289
2022,SERVICE_3990,1792.0,1683.0,86091.879999966,68382.469999762,48.042343749981,3290
2022,SERVICE_3991,2270.0,2268.0,152051.53000086,152051.53000086,66.9830528638152,3291
2022,SERVICE_3992,887.0,842.0,69391.369999786,51197.380000156,78.2315332579324,3292
2022,SERVICE_3993,5549.0,416.0,59880.490000007,47683.1600000701,10.7912218417746,3293
2022,SERVICE_3994,171.0,154.0,77973.18999981,60364.7599997,455.983567250351,3294
2022,SERVICE_3995,197.0,196.0,72314.350000362,57726.690000162,367.077918783563,3295
2022,SERVICE_3996,7343.0,5770.0,79456.2400002241,58635.9399996612,10.8206781969528,3296
2022,SERVICE_3997,428.0,389.0,93494.18000057,73831.16000051,218.444345795724,3297
2022,SERVICE_3998,5314.0,5061.0,76261.940000165,76261.940000165,14.3511366202794,3298
2022,SERVICE_3999,41.0,41.0,151391.83,121360.5399999,3692.48365853659,3299
2022,SERVICE_400,9273.0,8457.0,35401824.190018,28212271.19,3817.73149897746,3300
2022,SERVICE_4000,98.0,82.0,82923.40000032,66192.85000018,846.157142860408,3301
2022,SERVICE_4001,133.0,132.0,77928.66999994,60249.25000017,585.929849623609,3302
2022,SERVICE_4002,84.0,83.0,62436.00999995,49962.520000134,743.285833332738,3303
2022,SERVICE_4003,29963.0,14472.0,74700.2899999516,74700.2899999516,2.49308447084576,3304
2022,SERVICE_4004,140.0,131.0,58545.22999971,46471.72999981,418.180214283643,3305
2022,SERVICE_4005,414.0,406.0,68018.13000052,53353.600000014,164.295000001256,3306
2022,SERVICE_4006,694.0,659.0,65656.120000168,49102.400000076,94.6053602307896,3307
2022,SERVICE_4007,177.0,159.0,95371.429999985,75137.679999725,538.821638417994,3308
2022,SERVICE_4008,54.0,54.0,38175.10999988,30489.510000056,706.946481479259,3309
2022,SERVICE_4009,2675.0,355.0,88590.989999934,66026.510000192,33.1181271027791,3310
2022,SERVICE_401,916618.0,888683.0,34687795.5000103,25252452.5700039,37.8432405866023,3311
2022,SERVICE_4010,144.0,143.0,73244.94999996,58528.20999999,508.645486110833,3312
2022,SERVICE_4011,6570.0,4694.0,78496.0399997618,55314.5299999755,11.9476468797202,3313
2022,SERVICE_4012,229.0,155.0,65850.509999611,65850.509999611,287.556812225376,3314
2022,SERVICE_4013,3771.0,542.0,100939.459999534,79723.050000018,26.7672924952358,3315
2022,SERVICE_4014,2210.0,1709.0,76672.250000555,76672.250000555,34.6933257921063,3316
2022,SERVICE_4015,212.0,196.0,81576.58000006,64205.64999986,384.795188679528,3317
2022,SERVICE_4016,118.0,118.0,88307.95999991,88307.95999991,748.372542372119,3318
2022,SERVICE_4017,27922.5,678.0,79581.3399996964,63309.0300002323,2.85007932669698,3319
2022,SERVICE_4018,1037.0,470.0,75688.949999933,56747.009999926,72.9883799420762,3320
2022,SERVICE_4019,625.0,525.0,75880.96999966,56035.859999857,121.409551999456,3321
2022,SERVICE_402,51778.0,47726.0,34476192.2200024,27404578.959999,665.846348256062,3322
2022,SERVICE_4020,151.0,149.0,57450.39999984,45498.98000009,380.466225164503,3323
2022,SERVICE_4021,298.0,111.0,78472.57000061,62785.44000034,263.330771814128,3324
2022,SERVICE_4022,3576.0,2038.0,39446.6700003621,30294.18000001,11.0309479866784,3325
2022,SERVICE_4023,14100.0,11078.0,41638.5399999183,41638.5399999183,2.95308794325662,3326
2022,SERVICE_4024,54.0,54.0,74501.3200002,59525.50999996,1379.65407407778,3327
2022,SERVICE_4025,667.0,634.0,82336.419999919,65428.729999848,123.442908545606,3328
2022,SERVICE_4026,531.0,525.0,74230.280001,74230.280001,139.793371,3329
2022,SERVICE_4027,491.0,465.0,93211.790000253,74031.139999827,189.840712831473,3330
2022,SERVICE_4028,37.0,37.0,47753.0599989,38120.36999997,1290.62324321351,3331
2022,SERVICE_4029,333.0,227.0,76081.22000098,59089.84999899,228.472132135075,3332
2022,SERVICE_403,660981.0,616189.0,34624662.4500024,24623880.0600029,52.383748473863,3333
2022,SERVICE_4030,144.0,144.0,102502.88999927,81819.54999982,711.825624994931,3334
2022,SERVICE_4031,26.0,26.0,143122.5599999,113908.0599995,5504.71384615,3335
2022,SERVICE_4032,301.0,278.0,64815.30000001,51584.74000014,215.333222591395,3336
2022,SERVICE_4033,354.0,349.0,88742.370000134,70959.690000116,250.684661017328,3337
2022,SERVICE_4034,413.0,405.0,72016.940000197,57436.78000025,174.375157385465,3338
2022,SERVICE_4035,567.0,192.0,61664.80000185,46615.610000152,108.75626102619,3339
2022,SERVICE_4036,76.0,72.0,35976.46000002,28496.74999996,473.374473684474,3340
2022,SERVICE_4037,189.0,176.0,76432.97999986,61050.92999973,404.407301586561,3341
2022,SERVICE_4038,5085.0,4216.0,72018.110000052,72018.110000052,14.162853490669,3342
2022,SERVICE_4039,141.0,123.0,80634.81000032,80634.81000032,571.878085108652,3343
2022,SERVICE_404,4253968.0,25251.0,34305952.3699925,27116791.8800124,8.06445943410776,3344
2022,SERVICE_4040,155.0,140.0,69357.46999997,55118.56999983,447.467548386903,3345
2022,SERVICE_4041,443.0,235.0,1642.3199999931,1642.3199999931,3.70726862300926,3346
2022,SERVICE_4042,851.0,760.0,68528.820000012,54333.66000021,80.5274030552432,3347
2022,SERVICE_4043,6230.0,5243.0,78479.57999953,78479.57999953,12.5970433386083,3348
2022,SERVICE_4044,63.0,63.0,39940.40999951,31898.719999956,633.974761896984,3349
2022,SERVICE_4045,2924.0,2571.0,70711.880000317,70711.880000317,24.1832694939525,3350
2022,SERVICE_4046,277.0,256.0,70474.63000002,70474.63000002,254.42104693148,3351
2022,SERVICE_4047,315.0,308.0,79680.47000023,63309.71000032,252.953873016603,3352
2022,SERVICE_4048,1417.0,1394.0,62244.659999974,48392.239999983,43.9270712773282,3353
2022,SERVICE_4049,242.0,163.0,56898.98999981,45424.86000053,235.119793387645,3354
2022,SERVICE_405,46130.0,33943.0,32684948.0499867,25873044.4100007,708.539953392297,3355
2022,SERVICE_4050,101.0,99.0,61810.7899998,49361.89000016,611.9880198,3356
2022,SERVICE_4051,234.0,210.0,88599.42999978,70611.72999976,378.630042734103,3357
2022,SERVICE_4052,1247.0,1109.0,76803.970000084,61112.350000013,61.590994386595,3358
2022,SERVICE_4053,61.0,61.0,95723.5600001,76343.8600009,1569.23868852623,3359
2022,SERVICE_4054,351.0,305.0,65126.06999847,48141.31999833,185.54435897,3360
2022,SERVICE_4055,78.0,77.0,44479.679999735,35591.190000233,570.25230768891,3361
2022,SERVICE_4056,1436.0,1388.0,75998.949999927,58392.039999902,52.9240598885286,3362
2022,SERVICE_4058,2734.0,710.0,86137.190000019,68488.079999863,31.5059217264151,3363
2022,SERVICE_4059,543.0,344.0,66500.77999993,52507.60999998,122.469208103002,3364
2022,SERVICE_406,369910.5,208583.0,39826079.199998,32456135.0199962,107.664094963506,3365
2022,SERVICE_4060,118.0,102.0,73751.02000006,58869.19000003,625.008644068305,3366
2022,SERVICE_4061,106.0,106.0,65752.62999999,52491.45999997,620.307830188585,3367
2022,SERVICE_4062,163.0,130.0,60018.00999966,46426.80000003,368.208650304663,3368
2022,SERVICE_4064,538.0,432.0,77366.500000075,61094.330000032,143.803903345864,3369
2022,SERVICE_4065,2237.0,362.0,70853.879999356,54083.020000378,31.6736164503156,3370
2022,SERVICE_4066,368.0,236.0,74414.21999964,58483.98999948,202.212554346848,3371
2022,SERVICE_4067,32.0,32.0,93723.78,74817.06,2928.868125,3372
2022,SERVICE_4068,703.0,682.0,62377.740000163,45027.089999993,88.7307823615405,3373
2022,SERVICE_4069,177.0,177.0,90776.45000007,71965.6799999,512.861299435424,3374
2022,SERVICE_407,909267.0,861469.0,33798630.309997,25889439.6500046,37.1712932614919,3375
2022,SERVICE_4070,476.0,474.0,58594.649999988,46813.350000192,123.098004201655,3376
2022,SERVICE_4071,150.0,141.0,54572.72000018,43223.92000009,363.818133334533,3377
2022,SERVICE_4072,23.0,23.0,24528.9100005,19398.87999991,1066.47434784783,3378
2022,SERVICE_4073,200.0,196.0,97853.14999999,77855.13999991,489.26574999995,3379
2022,SERVICE_4074,102.0,71.0,71933.24999835,57118.12000002,705.227941160294,3380
2022,SERVICE_4075,67.0,64.0,78070.51999981,62322.12999982,1165.23164178821,3381
2022,SERVICE_4076,257.0,95.0,74023.55999938,55452.51999967,288.02941634,3382
2022,SERVICE_4077,327.0,304.0,80052.22999973,62672.2299999,244.80804281263,3383
2022,SERVICE_4078,481.0,465.0,68475.469999992,53560.359999993,142.360644490628,3384
2022,SERVICE_4079,12.0,11.0,19686.1700004,15793.9400004,1640.5141667,3385
2022,SERVICE_408,2249697.0,1808844.0,32615522.9601014,32615505.320101,14.4977403446337,3386
2022,SERVICE_4080,5015.0,3397.0,79196.460000183,79196.460000183,15.7919162512828,3387
2022,SERVICE_4081,93.0,80.0,62939.90000007,50244.28999983,676.773118280323,3388
2022,SERVICE_4082,230.0,205.0,73284.73999939,58531.10999972,318.629304345174,3389
2022,SERVICE_4083,3323.0,2770.0,61177.2099995,48618.530000481,18.4102347275053,3390
2022,SERVICE_4084,2164.0,1282.0,72832.759999917,56947.069999793,33.6565434380393,3391
2022,SERVICE_4085,333.0,328.0,68760.650000032,54746.099999944,206.488438438535,3392
2022,SERVICE_4086,138.0,137.0,58059.84000011,46415.70000021,420.723478261667,3393
2022,SERVICE_4087,28.0,28.0,64893.5700001,51872.4100001,2317.62750000357,3394
2022,SERVICE_4088,148.0,141.0,69566.54999984,55624.58999972,470.044256755676,3395
2022,SERVICE_4089,12.0,12.0,26053.08,26053.08,2171.09,3396
2022,SERVICE_409,259600.0,67799.0,33722764.0799609,26351346.8599532,129.902789214025,3397
2022,SERVICE_4090,3264.0,3258.0,69802.820000038,54104.379999954,21.3856678921685,3398
2022,SERVICE_4092,133.0,132.0,67115.41000054,52796.73000011,504.627142861203,3399
2022,SERVICE_4093,374.0,210.0,70637.55999965,54435.14999829,188.870481282487,3400
2022,SERVICE_4094,871.0,465.0,67481.409999692,43882.040000032,77.475786452,3401
2022,SERVICE_4095,1992.0,243.0,79587.180000121,61015.670000597,39.9534036145186,3402
2022,SERVICE_4096,113.0,100.0,54375.98000001,43315.1700002,481.203362831947,3403
2022,SERVICE_4097,330.0,330.0,63147.650000092,50273.769999928,191.356515151794,3404
2022,SERVICE_4098,402.0,236.0,95737.9399998,71556.47000031,238.154079601493,3405
2022,SERVICE_4099,733.0,697.0,73548.610000462,58301.279999975,100.339167804177,3406
2022,SERVICE_410,31963.0,10448.0,32237744.1500056,25720828.4399944,1008.59569345824,3407
