Year,rn,n_providers,provider_pct,cumulative_spend_share,rowid
2022,11000,1148873,0.00957460049979415,0.278363712784264,110
2022,11100,1148873,0.00966164232251955,0.279293981459265,111
2022,11200,1148873,0.00974868414524495,0.280218679011778,112
2022,11300,1148873,0.00983572596797035,0.281136898186726,113
2022,11400,1148873,0.00992276779069575,0.282049066471732,114
2022,11500,1148873,0.0100098096134212,0.282954823005309,115
2022,11600,1148873,0.0100968514361466,0.283854288602216,116
2022,11700,1148873,0.010183893258872,0.284748030125744,117
2022,11800,1148873,0.0102709350815974,0.285635573110673,118
2022,11900,1148873,0.0103579769043228,0.286517104919601,119
2022,12000,1148873,0.0104450187270482,0.287392570872917,120
2022,12100,1148873,0.0105320605497736,0.28826166818565,121
2022,12200,1148873,0.010619102372499,0.289124606733531,122
2022,12300,1148873,0.0107061441952244,0.289980879280442,123
2022,12400,1148873,0.0107931860179498,0.290831462875993,124
2022,12500,1148873,0.0108802278406752,0.291676702088182,125
2022,12600,1148873,0.0109672696634006,0.292516786683633,126
2022,12700,1148873,0.011054311486126,0.293351737282445,127
2022,12800,1148873,0.0111413533088514,0.294181919328295,128
2022,12900,1148873,0.0112283951315768,0.295006639357774,129
2022,13000,1148873,0.0113154369543022,0.295826018763689,130
2022,13100,1148873,0.0114024787770276,0.296639822573119,131
2022,13200,1148873,0.011489520599753,0.297448235634937,132
2022,13300,1148873,0.0115765624224784,0.298252155666322,133
2022,13400,1148873,0.0116636042452038,0.299051512155358,134
2022,13500,1148873,0.0117506460679292,0.299846616014653,135
2022,13600,1148873,0.0118376878906546,0.300637135700801,136
2022,13700,1148873,0.01192472971338,0.301421688689241,137
2022,13800,1148873,0.0120117715361054,0.302201834754723,138
2022,13900,1148873,0.0120988133588308,0.30297748127712,139
2022,14000,1148873,0.0121858551815562,0.303748082510599,140
2022,14100,1148873,0.0122728970042816,0.30451402261714,141
2022,14200,1148873,0.012359938827007,0.305275412480091,142
2022,14300,1148873,0.0124469806497324,0.306032901333782,143
2022,14400,1148873,0.0125340224724578,0.306786595903395,144
2022,14500,1148873,0.0126210642951832,0.307536802907537,145
2022,14600,1148873,0.0127081061179086,0.308283449419207,146
2022,14700,1148873,0.012795147940634,0.309026230775706,147
2022,14800,1148873,0.0128821897633594,0.309765098998508,148
2022,14900,1148873,0.0129692315860848,0.310500707328299,149
2022,15000,1148873,0.0130562734088102,0.31123280440658,150
2022,15100,1148873,0.0131433152315356,0.311961127672871,151
2022,15200,1148873,0.013230357054261,0.31268597250216,152
2022,15300,1148873,0.0133173988769864,0.313407334259349,153
2022,15400,1148873,0.0134044406997118,0.314125143411157,154
2022,15500,1148873,0.0134914825224372,0.314839464762435,155
2022,15600,1148873,0.0135785243451626,0.315550158622387,156
2022,15700,1148873,0.013665566167888,0.316257233424127,157
2022,15800,1148873,0.0137526079906134,0.31696081104199,158
2022,15900,1148873,0.0138396498133388,0.317660953069352,159
2022,16000,1148873,0.0139266916360642,0.318357495889192,160
2022,16100,1148873,0.0140137334587896,0.319050694827617,161
2022,16200,1148873,0.014100775281515,0.319740231819396,162
2022,16300,1148873,0.0141878171042404,0.320426817278645,163
2022,16400,1148873,0.0142748589269658,0.321110451775541,164
2022,16500,1148873,0.0143619007496912,0.32179099710679,165
2022,16600,1148873,0.0144489425724166,0.322467863980896,166
2022,16700,1148873,0.014535984395142,0.323141003180783,167
2022,16800,1148873,0.0146230262178674,0.323810696017968,168
2022,16900,1148873,0.0147100680405928,0.324477503341075,169
2022,17000,1148873,0.0147971098633182,0.325140972456478,170
2022,17100,1148873,0.0148841516860436,0.325801889548035,171
2022,17200,1148873,0.014971193508769,0.326460263621952,172
2022,17300,1148873,0.0150582353314944,0.327116210880974,173
2022,17400,1148873,0.0151452771542198,0.327769874146863,174
2022,17500,1148873,0.0152323189769452,0.328421060740189,175
2022,17600,1148873,0.0153193607996706,0.329069230940843,176
2022,17700,1148873,0.015406402622396,0.329714342263715,177
2022,17800,1148873,0.0154934444451214,0.330356707696423,178
2022,17900,1148873,0.0155804862678468,0.330996353226675,179
2022,18000,1148873,0.0156675280905722,0.331633528757231,180
2022,18100,1148873,0.0157545699132976,0.332268569881199,181
2022,18200,1148873,0.015841611736023,0.332901178175695,182
2022,18300,1148873,0.0159286535587484,0.333531227453666,183
2022,18400,1148873,0.0160156953814738,0.334158689849053,184
2022,18500,1148873,0.0161027372041992,0.33478380368125,185
2022,18600,1148873,0.0161897790269246,0.335406653322877,186
2022,18700,1148873,0.01627682084965,0.336026872202025,187
2022,18800,1148873,0.0163638626723755,0.336644346703014,188
2022,18900,1148873,0.0164509044951009,0.337259179473276,189
2022,19000,1148873,0.0165379463178263,0.337871092441521,190
2022,19100,1148873,0.0166249881405517,0.338480766497656,191
2022,19200,1148873,0.0167120299632771,0.339088024533926,192
2022,19300,1148873,0.0167990717860025,0.33969272857378,193
2022,19400,1148873,0.0168861136087279,0.340295003352515,194
2022,19500,1148873,0.0169731554314533,0.340894768966554,195
2022,19600,1148873,0.0170601972541787,0.341492179074444,196
2022,19700,1148873,0.0171472390769041,0.342087608106518,197
2022,19800,1148873,0.0172342808996295,0.342680634747649,198
2022,19900,1148873,0.0173213227223549,0.343271788611548,199
2022,20000,1148873,0.0174083645450803,0.343860607693342,200
2022,20100,1148873,0.0174954063678057,0.344447084718937,201
2022,20200,1148873,0.0175824481905311,0.345031542432101,202
2022,20300,1148873,0.0176694900132565,0.345613908685945,203
2022,20400,1148873,0.0177565318359819,0.346194122683832,204
2022,20500,1148873,0.0178435736587073,0.346772063136909,205
2022,20600,1148873,0.0179306154814327,0.347347813280542,206
2022,20700,1148873,0.0180176573041581,0.347921667993148,207
2022,20800,1148873,0.0181046991268835,0.348493682096597,208
2022,20900,1148873,0.0181917409496089,0.349063664061452,209
2022,21000,1148873,0.0182787827723343,0.349631889737396,210
2022,21100,1148873,0.0183658245950597,0.350197986673032,211
2022,21200,1148873,0.0184528664177851,0.350761981570006,212
2022,21300,1148873,0.0185399082405105,0.351323809936907,213
2022,21400,1148873,0.0186269500632359,0.351883807685947,214
2022,21500,1148873,0.0187139918859613,0.352441938825294,215
2022,21600,1148873,0.0188010337086867,0.352997855482143,216
2022,21700,1148873,0.0188880755314121,0.353551730216735,217
2022,21800,1148873,0.0189751173541375,0.354103649182813,218
2022,21900,1148873,0.0190621591768629,0.35465385511777,219
2022,22000,1148873,0.0191492009995883,0.355202458607259,220
2022,22100,1148873,0.0192362428223137,0.355749320119288,221
2022,22200,1148873,0.0193232846450391,0.356294333178687,222
2022,22300,1148873,0.0194103264677645,0.356837399459057,223
2022,22400,1148873,0.0194973682904899,0.357378844925906,224
2022,22500,1148873,0.0195844101132153,0.357918906420503,225
2022,22600,1148873,0.0196714519359407,0.358457303143211,226
2022,22700,1148873,0.0197584937586661,0.358994087383329,227
2022,22800,1148873,0.0198455355813915,0.359529134003472,228
2022,22900,1148873,0.0199325774041169,0.360062246629791,229
2022,23000,1148873,0.0200196192268423,0.360593501954478,230
2022,23100,1148873,0.0201066610495677,0.361123267428637,231
2022,23200,1148873,0.0201937028722931,0.36165109932185,232
2022,23300,1148873,0.0202807446950185,0.362176970618326,233
2022,23400,1148873,0.0203677865177439,0.36270137788168,234
2022,23500,1148873,0.0204548283404693,0.363224192551706,235
2022,23600,1148873,0.0205418701631947,0.363745226388113,236
2022,23700,1148873,0.0206289119859201,0.364264497454363,237
2022,23800,1148873,0.0207159538086455,0.364782132840948,238
2022,23900,1148873,0.0208029956313709,0.365298526755373,239
2022,24000,1148873,0.0208900374540963,0.365813399906024,240
2022,24100,1148873,0.0209770792768217,0.366326568965764,241
2022,24200,1148873,0.0210641210995471,0.366838046043371,242
2022,24300,1148873,0.0211511629222725,0.367347929603602,243
2022,24400,1148873,0.0212382047449979,0.36785642197278,244
2022,24500,1148873,0.0213252465677233,0.368363458189997,245
2022,24600,1148873,0.0214122883904487,0.368868971769867,246
2022,24700,1148873,0.0214993302131741,0.369373055066051,247
2022,24800,1148873,0.0215863720358995,0.369875422490057,248
2022,24900,1148873,0.0216734138586249,0.370376342478932,249
2022,25000,1148873,0.0217604556813503,0.370875737415463,250
2022,25100,1148873,0.0218474975040757,0.371373749247968,251
2022,25200,1148873,0.0219345393268011,0.371870291230675,252
2022,25300,1148873,0.0220215811495265,0.372365534498077,253
2022,25400,1148873,0.0221086229722519,0.372859408054164,254
2022,25500,1148873,0.0221956647949773,0.373351797102563,255
2022,25600,1148873,0.0222827066177027,0.373842915846765,256
2022,25700,1148873,0.0223697484404281,0.374332573942449,257
2022,25800,1148873,0.0224567902631535,0.374820644822059,258
2022,25900,1148873,0.0225438320858789,0.375307359929089,259
2022,26000,1148873,0.0226308739086043,0.375792846102337,260
2022,26100,1148873,0.0227179157313297,0.376276937130372,261
2022,26200,1148873,0.0228049575540551,0.376759615426484,262
2022,26300,1148873,0.0228919993767806,0.377240905497519,263
2022,26400,1148873,0.022979041199506,0.377720857987801,264
2022,26500,1148873,0.0230660830222314,0.378199646703023,265
2022,26600,1148873,0.0231531248449568,0.37867726544716,266
2022,26700,1148873,0.0232401666676822,0.379153679037594,267
2022,26800,1148873,0.0233272084904076,0.379628891171045,268
2022,26900,1148873,0.023414250313133,0.380102911047465,269
2022,27000,1148873,0.0235012921358584,0.380575789506518,270
2022,27100,1148873,0.0235883339585838,0.381047575183601,271
2022,27200,1148873,0.0236753757813092,0.381518152882732,272
2022,27300,1148873,0.0237624176040346,0.381987533343119,273
2022,27400,1148873,0.02384945942676,0.382455709759809,274
2022,27500,1148873,0.0239365012494854,0.382922866856317,275
2022,27600,1148873,0.0240235430722108,0.383388927455027,276
2022,27700,1148873,0.0241105848949362,0.383853625387738,277
2022,27800,1148873,0.0241976267176616,0.384317106288695,278
2022,27900,1148873,0.024284668540387,0.384779027692248,279
2022,28000,1148873,0.0243717103631124,0.385239664967082,280
2022,28100,1148873,0.0244587521858378,0.385699124537232,281
2022,28200,1148873,0.0245457940085632,0.386157368657965,282
2022,28300,1148873,0.0246328358312886,0.386614533989339,283
2022,28400,1148873,0.024719877654014,0.387070482125736,284
2022,28500,1148873,0.0248069194767394,0.387525128366407,285
2022,28600,1148873,0.0248939612994648,0.387978591211168,286
2022,28700,1148873,0.0249810031221902,0.388430895401566,287
2022,28800,1148873,0.0250680449449156,0.388882113740747,288
2022,28900,1148873,0.025155086767641,0.389332266100012,289
2022,29000,1148873,0.0252421285903664,0.389781408163704,290
2022,29100,1148873,0.0253291704130918,0.390229368203003,291
2022,29200,1148873,0.0254162122358172,0.390676179192987,292
2022,29300,1148873,0.0255032540585426,0.391121917375016,293
2022,29400,1148873,0.025590295881268,0.391566466259972,294
2022,29500,1148873,0.0256773377039934,0.392009921558787,295
2022,29600,1148873,0.0257643795267188,0.392452300853478,296
2022,29700,1148873,0.0258514213494442,0.392893628282509,297
2022,29800,1148873,0.0259384631721696,0.393333895953305,298
2022,29900,1148873,0.026025504994895,0.393773129999989,299
2022,30000,1148873,0.0261125468176204,0.394211296338892,300
2022,30100,1148873,0.0261995886403458,0.394648396109922,301
2022,30200,1148873,0.0262866304630712,0.395084462471639,302
2022,30300,1148873,0.0263736722857966,0.395519597140439,303
2022,30400,1148873,0.026460714108522,0.395953684904328,304
2022,30500,1148873,0.0265477559312474,0.39638678746019,305
2022,30600,1148873,0.0266347977539728,0.396818897507567,306
2022,30700,1148873,0.0267218395766982,0.397249876966665,307
2022,30800,1148873,0.0268088813994236,0.397679827956409,308
2022,30900,1148873,0.026895923222149,0.39810868061999,309
2022,31000,1148873,0.0269829650448744,0.398536524058635,310
2022,31100,1148873,0.0270700068675998,0.398963409085115,311
2022,31200,1148873,0.0271570486903252,0.399389269414689,312
2022,31300,1148873,0.0272440905130506,0.399813914048462,313
2022,31400,1148873,0.027331132335776,0.400237530888863,314
2022,31500,1148873,0.0274181741585014,0.400660296799654,315
2022,31600,1148873,0.0275052159812268,0.401082163125355,316
2022,31700,1148873,0.0275922578039522,0.401502952501831,317
2022,31800,1148873,0.0276792996266776,0.401922777087253,318
2022,31900,1148873,0.027766341449403,0.402341690171227,319
2022,32000,1148873,0.0278533832721284,0.402759678896359,320
2022,32100,1148873,0.0279404250948538,0.403176714202454,321
2022,32200,1148873,0.0280274669175792,0.403592749930418,322
2022,32300,1148873,0.0281145087403046,0.404007801917684,323
2022,32400,1148873,0.02820155056303,0.404422080904755,324
2022,32500,1148873,0.0282885923857554,0.404835535588307,325
2022,32600,1148873,0.0283756342084808,0.405248133572463,326
2022,32700,1148873,0.0284626760312062,0.40565996472759,327
2022,32800,1148873,0.0285497178539316,0.40607082387171,328
2022,32900,1148873,0.028636759676657,0.406480727867069,329
2022,33000,1148873,0.0287238014993824,0.406889747456657,330
2022,33100,1148873,0.0288108433221078,0.407297915841589,331
2022,33200,1148873,0.0288978851448332,0.407705164929813,332
2022,33300,1148873,0.0289849269675586,0.408111517987498,333
2022,33400,1148873,0.029071968790284,0.408516968053548,334
2022,33500,1148873,0.0291590106130094,0.408921591707537,335
2022,33600,1148873,0.0292460524357348,0.409325342567077,336
2022,33700,1148873,0.0293330942584602,0.409728198728052,337
2022,33800,1148873,0.0294201360811856,0.410130264074229,338
2022,33900,1148873,0.029507177903911,0.410531653888204,339
2022,34000,1148873,0.0295942197266365,0.410932231043422,340
2022,34100,1148873,0.0296812615493619,0.411331951118124,341
2022,34200,1148873,0.0297683033720873,0.411730770784542,342
2022,34300,1148873,0.0298553451948127,0.412128758219923,343
2022,34400,1148873,0.0299423870175381,0.4125259931709,344
2022,34500,1148873,0.0300294288402635,0.412922432161966,345
2022,34600,1148873,0.0301164706629889,0.413318072877562,346
2022,34700,1148873,0.0302035124857143,0.413712929485821,347
2022,34800,1148873,0.0302905543084397,0.414106933328141,348
2022,34900,1148873,0.0303775961311651,0.414500092723867,349
2022,35000,1148873,0.0304646379538905,0.414892489638673,350
2022,35100,1148873,0.0305516797766159,0.415284053695115,351
2022,35200,1148873,0.0306387215993413,0.415674783452229,352
2022,35300,1148873,0.0307257634220667,0.416064707291044,353
2022,35400,1148873,0.0308128052447921,0.416453823409734,354
2022,35500,1148873,0.0308998470675175,0.416842069879718,355
2022,35600,1148873,0.0309868888902429,0.41722952903735,356
2022,35700,1148873,0.0310739307129683,0.417616211183918,357
2022,35800,1148873,0.0311609725356937,0.418002001384421,358
2022,35900,1148873,0.0312480143584191,0.418387051074385,359
2022,36000,1148873,0.0313350561811445,0.418771372479716,360
2022,36100,1148873,0.0314220980038699,0.419154926757264,361
2022,36200,1148873,0.0315091398265953,0.419537651128798,362
2022,36300,1148873,0.0315961816493207,0.419919572822523,363
2022,36400,1148873,0.0316832234720461,0.420300781466406,364
2022,36500,1148873,0.0317702652947715,0.420681292973697,365
2022,36600,1148873,0.0318573071174969,0.421061102693726,366
2022,36700,1148873,0.0319443489402223,0.421440141269883,367
2022,36800,1148873,0.0320313907629477,0.421818427195051,368
2022,36900,1148873,0.0321184325856731,0.422196022120732,369
2022,37000,1148873,0.0322054744083985,0.422572983448607,370
2022,37100,1148873,0.0322925162311239,0.422949185945482,371
2022,37200,1148873,0.0323795580538493,0.423324783143038,372
2022,37300,1148873,0.0324665998765747,0.42369960765163,373
2022,37400,1148873,0.0325536416993001,0.424073753009416,374
2022,37500,1148873,0.0326406835220255,0.424447310651761,375
2022,37600,1148873,0.0327277253447509,0.42482016995727,376
2022,37700,1148873,0.0328147671674763,0.425192413493729,377
2022,37800,1148873,0.0329018089902017,0.425564049119564,378
2022,37900,1148873,0.0329888508129271,0.425935076510539,379
2022,38000,1148873,0.0330758926356525,0.426305503215709,380
2022,38100,1148873,0.0331629344583779,0.426675217610451,381
2022,38200,1148873,0.0332499762811033,0.427044186533639,382
2022,38300,1148873,0.0333370181038287,0.427412567914164,383
2022,38400,1148873,0.0334240599265541,0.427780333966386,384
2022,38500,1148873,0.0335111017492795,0.428147475318371,385
2022,38600,1148873,0.0335981435720049,0.428513956738933,386
2022,38700,1148873,0.0336851853947303,0.428879793983673,387
2022,38800,1148873,0.0337722272174557,0.429245065950462,388
2022,38900,1148873,0.0338592690401811,0.429609721697723,389
2022,39000,1148873,0.0339463108629065,0.429973704383689,390
2022,39100,1148873,0.0340333526856319,0.430336950262646,391
2022,39200,1148873,0.0341203945083573,0.430699553337828,392
2022,39300,1148873,0.0342074363310827,0.431061517610019,393
2022,39400,1148873,0.0342944781538081,0.431422770042254,394
2022,39500,1148873,0.0343815199765335,0.431783374021067,395
2022,39600,1148873,0.0344685617992589,0.432143258846726,396
2022,39700,1148873,0.0345556036219843,0.432502544615008,397
2022,39800,1148873,0.0346426454447097,0.432861186141116,398
2022,39900,1148873,0.0347296872674351,0.433219124565153,399
2022,40000,1148873,0.0348167290901605,0.433576432299943,400
2022,40100,1148873,0.0349037709128859,0.433933046777457,401
2022,40200,1148873,0.0349908127356113,0.434289009272387,402
2022,40300,1148873,0.0350778545583367,0.434644475370907,403
2022,40400,1148873,0.0351648963810621,0.434999255423965,404
2022,40500,1148873,0.0352519382037875,0.435353374203365,405
2022,40600,1148873,0.0353389800265129,0.435706763804431,406
2022,40700,1148873,0.0354260218492383,0.436059528809298,407
2022,40800,1148873,0.0355130636719637,0.436411775700924,408
2022,40900,1148873,0.0356001054946891,0.436763450557775,409
2022,41000,1148873,0.0356871473174145,0.437114532740562,410
2022,41100,1148873,0.0357741891401399,0.437465022734352,411
2022,41200,1148873,0.0358612309628653,0.437814981044546,412
2022,41300,1148873,0.0359482727855907,0.438164365216288,413
2022,41400,1148873,0.0360353146083162,0.438513127346785,414
2022,41500,1148873,0.0361223564310416,0.438861321836001,415
2022,41600,1148873,0.036209398253767,0.439208919280307,416
2022,41700,1148873,0.0362964400764924,0.439555903616499,417
2022,41800,1148873,0.0363834818992178,0.439902270838046,418
2022,41900,1148873,0.0364705237219432,0.440248087623546,419
2022,42000,1148873,0.0365575655446686,0.440593375325964,420
2022,42100,1148873,0.036644607367394,0.440938108961436,421
2022,42200,1148873,0.0367316491901194,0.441282245895696,422
2022,42300,1148873,0.0368186910128448,0.441625715259861,423
2022,42400,1148873,0.0369057328355702,0.441968575380722,424
2022,42500,1148873,0.0369927746582956,0.44231076125119,425
2022,42600,1148873,0.037079816481021,0.442652327181614,426
2022,42700,1148873,0.0371668583037464,0.442993295242783,427
2022,42800,1148873,0.0372539001264718,0.44333366879055,428
2022,42900,1148873,0.0373409419491972,0.443673416137401,429
2022,43000,1148873,0.0374279837719226,0.444012534480582,430
2022,43100,1148873,0.037515025594648,0.444351072745135,431
2022,43200,1148873,0.0376020674173734,0.444689100399586,432
2022,43300,1148873,0.0376891092400988,0.445026686103152,433
2022,43400,1148873,0.0377761510628242,0.44536376534682,434
2022,43500,1148873,0.0378631928855496,0.445700351827189,435
2022,43600,1148873,0.037950234708275,0.446036426915486,436
2022,43700,1148873,0.0380372765310004,0.446371968227391,437
2022,43800,1148873,0.0381243183537258,0.446706921946383,438
2022,43900,1148873,0.0382113601764512,0.447041347906479,439
2022,44000,1148873,0.0382984019991766,0.447375261994035,440
2022,44100,1148873,0.038385443821902,0.447708625833627,441
2022,44200,1148873,0.0384724856446274,0.448041441063062,442
2022,44300,1148873,0.0385595274673528,0.448373659062247,443
2022,44400,1148873,0.0386465692900782,0.448705332986668,444
2022,44500,1148873,0.0387336111128036,0.449036477901082,445
2022,44600,1148873,0.038820652935529,0.449367052849013,446
2022,44700,1148873,0.0389076947582544,0.449697099707444,447
2022,44800,1148873,0.0389947365809798,0.450026651854424,448
2022,44900,1148873,0.0390817784037052,0.450355589230537,449
2022,45000,1148873,0.0391688202264306,0.450684000595261,450
2022,45100,1148873,0.039255862049156,0.451011963859874,451
2022,45200,1148873,0.0393429038718814,0.451339392268433,452
2022,45300,1148873,0.0394299456946068,0.451666296315528,453
2022,45400,1148873,0.0395169875173322,0.451992676945908,454
2022,45500,1148873,0.0396040293400576,0.452318545709764,455
2022,45600,1148873,0.039691071162783,0.452643978393641,456
2022,45700,1148873,0.0397781129855084,0.45296885703039,457
2022,45800,1148873,0.0398651548082338,0.45329320713645,458
2022,45900,1148873,0.0399521966309592,0.453617105969764,459
2022,46000,1148873,0.0400392384536846,0.453940543039191,460
2022,46100,1148873,0.04012628027641,0.454263509567479,461
2022,46200,1148873,0.0402133220991354,0.454585922456121,462
2022,46300,1148873,0.0403003639218608,0.454907820580208,463
2022,46400,1148873,0.0403874057445862,0.455229226215423,464
2022,46500,1148873,0.0404744475673116,0.455550141316463,465
2022,46600,1148873,0.040561489390037,0.455870570044592,466
2022,46700,1148873,0.0406485312127624,0.456190499532245,467
2022,46800,1148873,0.0407355730354878,0.456509892411119,468
2022,46900,1148873,0.0408226148582132,0.456828827108258,469
2022,47000,1148873,0.0409096566809386,0.457147322869853,470
2022,47100,1148873,0.040996698503664,0.457465304367001,471
2022,47200,1148873,0.0410837403263894,0.457782782101017,472
2022,47300,1148873,0.0411707821491148,0.458099876052848,473
2022,47400,1148873,0.0412578239718402,0.458416553723458,474
2022,47500,1148873,0.0413448657945656,0.458732798504774,475
2022,47600,1148873,0.041431907617291,0.459048647236502,476
2022,47700,1148873,0.0415189494400164,0.459363991240092,477
2022,47800,1148873,0.0416059912627418,0.459678831203027,478
2022,47900,1148873,0.0416930330854672,0.459993173135284,479
2022,48000,1148873,0.0417800749081926,0.460307042381851,480
2022,48100,1148873,0.041867116730918,0.460620416577074,481
